id,title,overview,release_date,runtime,genres,production_companies,budget,revenue,popularity,vote_average,vote_count,status,poster_path,backdrop_path,language
1289599,Slog min ven Emilie Meng ihjel?,"Who is the man she thought she knew so well? That question has consumed a former friend of the 33-year-old man who is charged with the abduction, rape, and murder of Emilie Meng. For the first time, she shares what it is like to have been very close to the accused.",2024-05-13,32 minutes,"Documentary, Crime",TV 2,0,0,0.151,0.0,0,Released,https://image.tmdb.org/t/p/w500/4cdYkRcjwbl0RTCdSzpNrlH0ooR.jpg,https://image.tmdb.org/t/p/w500/TsjWueWOzVhS70yAvQOp3QnJXJ.jpg,Da
1276503,When Harmattan Blows,"Barbara is 25 and lives in Accra, the capital of Ghana. As an eight-year-old girl, she shared the fate of thousands of Ghanaian children who were put to slave labour by their own parents. For years Barbara functioned in a world full of abuse, violence and fear but she survived. Although full of anger, she has been supporting her parents and pays for the family, but their expectations keep rising. One day, together with her eldest brother, Kweku, she returns to her hometown to solve some family problems. Before that can happen, Barbara has to finally confront her parents.",2024-05-13,78 minutes,Documentary,"Canal+ Polska, Pinot Films, MX35, Fundacja Filmowa im. Władysława Ślesickiego",0,0,0.568,0.0,0,Released,https://image.tmdb.org/t/p/w500/b4ZOo9ADouLBV7ziE9FHvbhiIUR.jpg,https://image.tmdb.org/t/p/w500/smL5uLUdJ58b5bdKfwCfRzjjZtl.jpg,Pl
1273633,Sting,"""""""""Arthur “Art” Prince finds escape from his otherwise unremarkable life by dominating the “Sting-Pong"" scene at a local underground club. However, when a mysterious challenger suddenly appears, Art is forced to confront his self-destructive tendencies.""""""""",2024-05-13,14 minutes,"Comedy, Drama, Action",R-Star Video,3500,0,1.305,0.0,0,Released,https://image.tmdb.org/t/p/w500/xIyC9PHfVbk9p2cUSRHUf3HntJv.jpg,https://image.tmdb.org/t/p/w500/ncOlu2b89ZVeBpHUreqQXf7FcVC.jpg,En
1239506,Respati,"A teenager with the ability to enter other people’s dreams witnesses a dark spirit taking people’s lives in their dreams, and quickly realizes that it correlates to the mysterious deaths occurring in reality.",2024-05-22,112 minutes,"Horror, Fantasy, Thriller","Barunson E&A, BASE Entertainment, Legacy Pictures, Samara Group, ARENDI, MilkyWay Studio",0,0,9.997,6.3,8,Released,https://image.tmdb.org/t/p/w500/p9JAwakd2C8gjbFhNbc5nAXrtWi.jpg,https://image.tmdb.org/t/p/w500/5vuVaqzscjoIPjdNSHqc4d9YIRN.jpg,Id
1221960,"Love, Courage and the Battle of Bushy Run","In 1763, Britain defeated France in the worldwide Seven Years War - referred to in the American Colonies as The French and Indian War. As a result, the French abandoned America, leaving the Native population who had sided with the French to fear the British would seek revenge. Ottawa Chief Pontiac convinced many tribes they needed to strike first. Some did so willingly, others were forced to fight. Their ultimate target was Fort Pitt. The combatants on both sides deployed unconventional and often brutal strategies and tactics. Colonel Henry Bouquet, with a ragtag group of British soldiers, Scottish Highlanders and American volunteers, was tasked with trying to save the hundreds of men, women and children facing certain death - or worse - in Fort Pitt. The little-known Battle of Bushy Run changed the course of world history... This is that story.",2024-05-13,113 minutes,"History, Action, War","Me and My House Entertainment, Triple Horse Studios",0,0,4.342,0.0,0,Released,https://image.tmdb.org/t/p/w500/qfAMTFle297xvCySLZXlaDaBErB.jpg,https://image.tmdb.org/t/p/w500/7LkgpGCHRp9FVUv63qRDnQbeWQf.jpg,En
1214804,My Fatal Social Following,"Julia, a lonely and ostracized teenager, is coming to terms with the disappearance of her best friend when she discovers a mysterious social media account called 'The Family'.",2024-05-13,90 minutes,"TV Movie, Thriller",RNR Media,0,0,4.365,5.0,1,Released,https://image.tmdb.org/t/p/w500/eluomPtZESdIEt6K2BYj5yJEAQM.jpg,https://image.tmdb.org/t/p/w500/wYHSF7vXWxKxmjjWxiyrt9LS6ZA.jpg,En
1011174,Kamerad,"Destitute in a crater in the heart of no man's land, two men await their fate as soldiers and human beings amid a great war of conscience.",2024-05-13,10 minutes,"Drama, War","Southern Door Productions, Kameradship LTD, Revonoy Pictures",0,0,1.74,0.0,0,Released,https://image.tmdb.org/t/p/w500/mCNz3p9omfGf6l3mVyhclgk6sYT.jpg,https://image.tmdb.org/t/p/w500/jxoFv092g8feM5Ktiip09dHde3X.jpg,En
1399534,Bahman Dolati,This is the only cigarette left.,2024-05-14,7 minutes,Drama,soogar,0,0,0.151,0.0,0,Released,https://image.tmdb.org/t/p/w500/hSJeE4lElPJRlrXMB4KVJeUCrct.jpg,https://image.tmdb.org/t/p/w500/c101lv3vA7Om89TuQFTSzAyum9u.jpg,En
1354594,With You,"Evelyn, a young author, loves spending time with her main character, Lucas, whom she has become extremely close to. But as the demons of her past haunt her, she finds herself falling for him, and must  choose between getting caught up in a fantasy or letting him go.",2024-05-14,12 minutes,"Drama, Romance",Moore Norman Technology Center,0,0,0.563,0.0,0,Released,https://image.tmdb.org/t/p/w500/mWIOrjrasfM4cofWV7rBnaMzPyt.jpg,https://image.tmdb.org/t/p/w500/bDLmkt4JHyF53sgwG9tT9hdiu2J.jpg,En
1327341,Your Last Wishes,"Following the sudden death of his best friend, Sammy must take his last words to heart and endure the pain along the way to discover more about his friend than even he knew himself.",2024-05-14,20 minutes,Drama,Synchro Productions,13000,0,0.718,0.0,0,Released,https://image.tmdb.org/t/p/w500/fgPlMmLfjh6EmPuvva830z46jz9.jpg,https://image.tmdb.org/t/p/w500/30aXQHbX58W4VCQatlwUk7eLITV.jpg,En
1292906,Run!,"A married couple, renewing their vows in a desert town, get entangled in a psychopath's deadly game of love and vengeance.",2024-05-14,86 minutes,"Horror, Thriller",Limepit Productions,0,0,3.513,10.0,1,Released,https://image.tmdb.org/t/p/w500/etl32nHUW0GHuxuRTocS7ONKLRi.jpg,https://image.tmdb.org/t/p/w500/4PnNZVmxVn19rers87SWCYLw05D.jpg,En
1292792,A Dangerous Assignment: Uncovering Corruption in Maduro’s Venezuela,"In 2016, Venezuela introduced the CLAP program to provide essential food items during the economic crisis. However, Armando.info journalists discovered that the powdered milk included was deficient in calcium and high in sodium. Investigations revealed Alex Saab, a government contractor, was behind the overpriced imports. Journalist Roberto Deniz exposed Saab’s corruption and fled to Colombia due to threats. From there, he uncovered Saab's money laundering for Maduro and bribes to opposition members. Saab was arrested in Cape Verde and extradited to the US. Saab must choose to collaborate with US authorities or face trial, while Deniz, in exile, continues his reporting despite personal risks.",2024-05-14,83 minutes,"Documentary, Thriller",Frontline Production Inc.,0,0,1.032,10.0,1,Released,https://image.tmdb.org/t/p/w500/sb53ccvSpGiuglMIsDexbFK4II9.jpg,https://image.tmdb.org/t/p/w500/2ECcAfTHzsAr5FHlLMzubo1VxyT.jpg,En
1290593,Is it Safe?,A man chilling on his backyard just needs to check on something before he... does something.,2024-05-14,2 minutes,Comedy,Badunts Filmes,0,0,0.3,0.0,0,Released,https://image.tmdb.org/t/p/w500/sPlIPxyasuGU0msPH9lCGXTc0Kl.jpg,https://image.tmdb.org/t/p/w500/2oI4F7SdWJuEVMqizmmlRZxw05Z.jpg,Xx
1290553,Lap of Legends,"Current Formula 1 driver Logan Sargeant races against virtual avatars of Williams Racing legends Mario Andretti, Nigel Mansell, Alain Prost, Damon Hill, Jacques Villeneuve and Jenson Button in a real vs. virtual race.",2024-05-14,60 minutes,Documentary,Mill+,0,0,0.423,0.0,0,Released,https://image.tmdb.org/t/p/w500/sMxOyo6O2JP2ROhptw5p4GyooOK.jpg,https://image.tmdb.org/t/p/w500/Ak1znvk1N8sRMvhDLPmv3wRTZQu.jpg,En
1290173,The Origins of the Myth Discovery Association - 2,"Decently known actor and YouTuber Alan Kenton decides he wants to embark on a thrilling adventure with his newly founded Myth Discovery Association. As he dives into a series of mysterious investigations, audiences are treated to a captivating short film starring Kenton himself.",2024-05-14,22 minutes,"Mystery, Comedy, Crime",Galactical,0,0,0.199,0.0,0,Released,https://image.tmdb.org/t/p/w500/z80GGLj3Goez2RrCSbGwWSQgOc0.jpg,https://image.tmdb.org/t/p/w500/as5YwuUlfHWgLJy8h95uG1SnN4x.jpg,En
1290161,Mbappé,"From tough Paris suburbs to the pinnacle of football, this exploration of Mbappe’s once-in-a-generation talent uncovers the influences and opportunities that led him to becoming one of the best players in the world and a cultural icon.  Fascinating insight from former French legends Thierry Henry and Hugo Lloris, current manager Didier Deschamps and former Arsenal boss Arsene Wenger bring to life both Mbappe’s career-changing struggles and his phenomenal successes.  This is the definitive story of a footballing prodigy.",2024-05-14,59 minutes,Documentary,BBC,0,0,1.438,8.0,1,Released,https://image.tmdb.org/t/p/w500/4BHnM6DDDkC2HR27MpkKCb0Z0IY.jpg,https://image.tmdb.org/t/p/w500/s4tTSYDGauYbax0NbQOSN8o78WY.jpg,En
1289205,Chasing Raine,"Two elite soldiers; a mother and a father race against time to rescue their daughter from the clutches of a ruthless child trafficking syndicate , as they navigate through a treacherous labyrinth of danger and deceit. They must confront their own past traumas while shredding through a brutal underworld that thrives in secrecy.",2024-05-14,101 minutes,"Thriller, Action","Fearion Productions, MKH Solutions Group",0,0,2.251,3.3,3,Released,https://image.tmdb.org/t/p/w500/jutM6ClbCdMuKEwBLtAhUIK2q0R.jpg,https://image.tmdb.org/t/p/w500/kQRY8x8qEZuWCKqv50M31XH86z2.jpg,En
1287304,Love and Justice,"""""""""After tragic events unfold, Detective Luke track's down the people responsible. He discovers it is the music-crazed maniac, ""Sticky Nicky"", and his monstrous creation, ""Hunter the Grunter"".""""""""",2024-05-14,128 minutes,"Action, Comedy","Love and Justice, Cedar Ridge Raider Productions",0,0,0.42,0.0,0,Released,https://image.tmdb.org/t/p/w500/dAPhFmvTvqRj3sOcYDewz6BaUls.jpg,https://image.tmdb.org/t/p/w500/16uDveyuYp4D7Ezxe0moBFSBIp0.jpg,En
1285538,Waters Flow With No Sorrow,"To heal their wounds, women from the same family reveal their connection with the sea.",2024-05-14,10 minutes,Documentary,"L'École des médias de l'UQAM, Université du Québec à Montréal",0,0,0.56,0.0,0,Released,https://image.tmdb.org/t/p/w500/tZfGl3nCxRH1nTW3JY6uapcuIb5.jpg,https://image.tmdb.org/t/p/w500/j1XUb1feyYv7AHYuJa67VmvdAXT.jpg,Fr
1283315,Better Off Dead?,"A documentary on assisted suicide, authored by actor and disability rights activist Liz Carr.",2024-05-14,59 minutes,"Documentary, TV Movie",Burning Bright Productions,0,0,0.577,0.0,0,Released,https://image.tmdb.org/t/p/w500/hBcooj0QpaoxFIhsLHmHdrYu9wR.jpg,https://image.tmdb.org/t/p/w500/5VxMudhZO3zr5mCpMB2JunYTZgg.jpg,En
1282006,Angeline,"Xander, an artist who has recently experienced the loss of his partner, Angeline, is influenced by his childhood best friend to put his emotion and feelings into his art. He decides to paint a portrait of Angeline in a desperate attempt to see the love of his life just one last time, and he succeeds…",2024-05-14,6 minutes,"Horror, Romance","Parkerhall Productions, Stogden Studios Productions, Ultraviolet",100,0,0.216,10.0,1,Released,https://image.tmdb.org/t/p/w500/n57K5ZmpFki1rPWgTUB8vs61wBQ.jpg,https://image.tmdb.org/t/p/w500/cowmmMJhaZTeMWtvWWG89by5vEk.jpg,En
1278808,Alien Hunt,"A group of family hunters investigate an old military science outpost on their land, only to come face to face with a horrifying squad of formidable alien soldiers. The hunters soon become the hunted.",2024-05-14,84 minutes,"Science Fiction, Horror, Thriller","Exit 10 Films, LLC",0,0,1.998,2.0,3,Released,https://image.tmdb.org/t/p/w500/v3V3RgV9JhwXw60RhD5X54icdLl.jpg,https://image.tmdb.org/t/p/w500/ahwTnVYIULAWjcEpNMQyIVCT4wG.jpg,En
1266985,Lady Guard,"Every week, warehouse security guard Estelle, turns a blind eye to the illegal gambling at the warehouse in exchange for financial and sexual favors. But when a younger and more beautiful new recruit, Meryl, arrives, will Estelle be able to keep her place as the lady guard?",2024-05-14,48 minutes,Drama,Vivamax,0,0,13.339,4.667,3,Released,https://image.tmdb.org/t/p/w500/8Jb0CXPL3AZWy0yqVeqaMn7Xuos.jpg,https://image.tmdb.org/t/p/w500/8hCSN3hSPInS7ZVbtv4Ah8g5vwz.jpg,Tl
1264966,Silence of the Prey,"In a desperate bid to secure a future for her child, an undocumented immigrant mother takes a caretaker job. Unbeknownst to her, the elderly man conceals a horrifying truth.",2024-05-14,97 minutes,"Horror, Thriller",The Horror Collective,0,0,13.888,5.6,8,Released,https://image.tmdb.org/t/p/w500/xRKmXt7036pVZ0OMNgzLsGa26pX.jpg,https://image.tmdb.org/t/p/w500/2aBDIqdSchYcPnkXqMRctRfYjSV.jpg,En
1249755,Kyuka: Before Summer's End,"Summertime. A family of three, a single father, Babis, and his twin children on the verge of adulthood, Konstantinos and Elsa, sail to the island of Poros on the family boat for their holidays. In the midst of swimming, sunbathing and making new friends, Konstantinos and Elsa meet unbeknownst to them, their birth mother Anna who abandoned them when they were babies. This encounter will stir up long-held feelings of resentment in Babis, resulting in a sun-kissed, bittersweet coming-of-age journey for everyone involved.",2024-05-14,103 minutes,"Drama, Comedy","Heretic, EPT, Greek Film Centre, List Production",0,0,2.436,10.0,1,Released,https://image.tmdb.org/t/p/w500/n2g4HJn39UGZDU7Cq4uA3OVjPR8.jpg,https://image.tmdb.org/t/p/w500/aPOWBoA1aKCZxUGuHIIa0Ha8ZbK.jpg,En
1161108,The Second Act,"Florence wants to introduce David, the man she’s madly in love with, to her father Guillaume. But David isn’t attracted to Florence and wants to throw her into the arms of his friend Willy. The four characters meet in a restaurant in the middle of nowhere.",2024-05-14,80 minutes,Comedy,"Chi-Fou-Mi Productions, ARTE France Cinéma",0,0,13.539,6.099,142,Released,https://image.tmdb.org/t/p/w500/fGJoyloMr5V0TEksBHxmQ8VthcZ.jpg,https://image.tmdb.org/t/p/w500/86GuiqoYEVWmuTCafT1ZGqdGe2w.jpg,Fr
1129093,Spin the Wheel,"On the eve of the Apocalypse, a motley group of strangers plays Russian Roulette with a man claiming to be the Devil for a chance to save the world.",2024-05-14,102 minutes,"Horror, Thriller, Fantasy",Brimstone Pictures Corporation,0,0,1.761,0.0,0,Released,https://image.tmdb.org/t/p/w500/zDFRMQ11tNc5ihpfYqNm5f64WxP.jpg,https://image.tmdb.org/t/p/w500/jyF98DTd4DsqV3yVC8bmd4qTHed.jpg,En
1105445,Partiu América,"Matheus is the owner of a very simple amusement park and has the dream of visiting the famous parks in the USA. But when his family finally gets the opportunity to travel abroad for the first time, things don't go as expected.",2024-05-14,101 minutes,Comedy,"All Screens Films, Brazil Production Services",0,0,2.814,5.0,14,Released,https://image.tmdb.org/t/p/w500/t0rCVvPp1uEVXDyyZKhnhcZMoRA.jpg,https://image.tmdb.org/t/p/w500/p4G9MWjrhNR0pv3Jd7FEJKgNVCa.jpg,Pt
1333057,Behind the Sea,"The impact of fishermen regeneration on the coastal areas of the southern coast of Yogyakarta, which is famous for its ferocious waves.",2024-05-15,20 minutes,Documentary,ION Tell,0,0,0.151,0.0,0,Released,https://image.tmdb.org/t/p/w500/lSQwqH1qL9rFvanlEr6Hnrk8DnY.jpg,https://image.tmdb.org/t/p/w500/AkOe1TIZ7YkojXApGGRaGgAsqqe.jpg,Id
1317405,Fight to Live,"Wild child, mother, abuse survivor, UFC contender, bare-knuckle boxing champion, Bec Rawlings is many things, but above all, she’s a fighter. Fight to Live is a gripping look at a young woman’s journey from victim to conqueror; from a troubled young kid in Launceston, to a terrified mother protecting herself and her children from an abuser, Bec has been through hell and come out a woman comfortable in her own skin, living on her own terms, and dominating in one of the world’s toughest sports.",2024-05-15,79 minutes,Documentary,Jaggi Entertainment,0,0,0.687,0.0,0,Released,https://image.tmdb.org/t/p/w500/3TtJx9eMVhKR1aTsFcQCudQi0gX.jpg,https://image.tmdb.org/t/p/w500/5ivqZrfMyaOSPKbGs9VStPoTCYv.jpg,En
1312993,Celine Dion: Rise of a Diva,"In 1988, 20-year-old Céline Dion won Eurovision for Switzerland with the song ‘Ne Partez Pas Sans Moi’, a moment that kickstarted her international career and propelled the young Celine to world fame.  This documentary looks back through the archives at an event that changed the Quebec singer's life, with interviews from the song’s composer as well as from Scott Fitzgerald, the British singer who was runner up at Eurovision 1988, beaten by just one point.",2024-05-15,54 minutes,"Documentary, Music","SRG SSR, ARTE",0,0,1.343,7.0,3,Released,https://image.tmdb.org/t/p/w500/5bmPhDKKFBFEDjGbnhodMf8tQDj.jpg,https://image.tmdb.org/t/p/w500/zrjkuiDXMP9kghiMwbU0CbnaGpv.jpg,Fr
1311585,Prologue,"Two teenage brothers, Eli, and Lucas, inadvertently summon an otherworldly force on their birthday while attempting a necromancer spell they found online, leading to a night of terror and ultimately tragic consequences.",2024-05-15,3 minutes,"Horror, Comedy",Life Sucks Films,5,0,0.413,0.0,0,Released,https://image.tmdb.org/t/p/w500/vQO5Qy8uUFsO9Cr59M3FFxZFb18.jpg,https://image.tmdb.org/t/p/w500/ySoDI1pgYcKg9xJYJMB9DLXPiF3.jpg,En
1292605,A Place To Talk,"A Place To Talk covers the idea of speaking out about your mental health. In collaboration with charity mind, we interviewed some members of the team to gain further insight into the work they do for local communities, especially around Bournemouth with the university students in mind. We also sat down and spoke to two university students who shared their issues with their struggles but also helped friends with heir mental health issues.",2024-05-15,5 minutes,Documentary,Alma Studios,0,0,0.661,10.0,1,Released,https://image.tmdb.org/t/p/w500/pwyBTS3DN0CsxMCVli9lt9OL8Fw.jpg,https://image.tmdb.org/t/p/w500/jqpRfv26pqjp6a5srXc0wGZ164l.jpg,En
